rodada;posicao_ebt;nota;dt_inicio_avaliacao;dt_fim_avaliacao;uf;nome_uf;municipio;cod_ibge;populacao
2;799;0;06/08/2015;20/08/2015;BA;Bahia;Itagimirim;2915304;7384
2;799;0;06/08/2015;19/08/2015;BA;Bahia;Formosa do Rio Preto;2911105;25074
2;799;0;06/08/2015;19/08/2015;BA;Bahia;Gentio do Ouro;2911303;11381
2;799;0;06/08/2015;19/08/2015;BA;Bahia;Guanambi;2911709;85237
2;799;0;06/08/2015;19/08/2015;BA;Bahia;Heliópolis;2911857;13786
2;799;0;06/08/2015;19/08/2015;BA;Bahia;Ibicaraí;2912103;24303
2;799;0;06/08/2015;19/08/2015;BA;Bahia;Ibirapuã;2912806;8671
2;799;0;06/08/2015;10/09/2015;BA;Bahia;Ibotirama;2913200;27405
2;799;0;06/08/2015;20/08/2015;BA;Bahia;Igaporã;2913408;16193
2;799;0;06/08/2015;20/08/2015;BA;Bahia;Ipecaetá;2913804;15634
2;799;0;28/07/2015;16/10/2015;BA;Bahia;Rio do Antônio;2926806;15530
2;799;0;04/08/2015;18/08/2015;BA;Bahia;São Félix do Coribe;2929057;15548
2;799;0;04/08/2015;18/08/2015;BA;Bahia;São Miguel das Matas;2929404;11963
2;799;0;30/07/2015;20/08/2015;BA;Bahia;Presidente Tancredo Neves;2925758;27187
2;799;0;30/07/2015;20/08/2015;BA;Bahia;Queimadas;2925808;26054
2;799;0;29/07/2015;20/08/2015;BA;Bahia;Quijingue;2925907;29088
2;799;0;29/07/2015;21/08/2015;BA;Bahia;Retirolândia;2926103;13209
2;799;0;03/08/2015;20/08/2015;BA;Bahia;Medeiros Neto;2921104;23420
2;799;0;03/08/2015;20/08/2015;BA;Bahia;Muquém de São Francisco;2922250;11552
2;799;0;04/08/2015;20/08/2015;BA;Bahia;João Dourado;2918357;24894
2;799;0;04/08/2015;20/08/2015;BA;Bahia;Jucuruçu;2918456;10272
2;799;0;03/08/2015;20/08/2015;BA;Bahia;Laje;2918803;23682
2;799;0;03/08/2015;20/08/2015;BA;Bahia;Lajedo do Tabocal;2919058;8810
2;799;0;03/08/2015;20/08/2015;BA;Bahia;Macajuba;2919603;11836
2;799;0;03/08/2015;20/08/2015;BA;Bahia;Macururé;2919900;8390
2;799;0;31/07/2015;16/10/2015;BA;Bahia;Nova Canaã;2922706;17048
2;799;0;31/07/2015;20/08/2015;BA;Bahia;Oliveira dos Brejinhos;2923209;22756
2;799;0;31/07/2015;20/08/2015;BA;Bahia;Paripiranga;2923803;29769
2;799;0;31/07/2015;20/08/2015;BA;Bahia;Pé de Serra;2924058;14474
2;799;0;31/07/2015;20/08/2015;BA;Bahia;Pedro Alexandre;2924207;18094
2;799;0;30/07/2015;20/08/2015;BA;Bahia;Poções;2925105;48655
2;799;0;30/07/2015;20/08/2015;BA;Bahia;Potiraguá;2925402;9263
2;799;0;06/08/2015;17/08/2015;AL;Alagoas;São José da Tapera;2708402;32075
2;799;0;06/08/2015;17/08/2015;AL;Alagoas;São Luís do Quitunde;2708501;34436
2;799;0;06/08/2015;16/10/2015;AL;Alagoas;São Miguel dos Campos;2708600;59830
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Roteiro;2707800;6819
2;799;0;06/08/2015;17/08/2015;AL;Alagoas;Santa Luzia do Norte;2707909;7292
2;799;0;30/07/2015;17/08/2015;SE;Sergipe;Arauá;2800407;10684
2;799;0;27/07/2015;18/08/2015;AL;Alagoas;Satuba;2708907;13241
2;799;0;27/07/2015;16/10/2015;AL;Alagoas;Senador Rui Palmeira;2708956;13839
2;799;0;28/07/2015;18/08/2015;AL;Alagoas;Taquarana;2709103;19856
2;799;0;28/07/2015;16/10/2015;AL;Alagoas;Teotônio Vilela;2709152;43895
2;799;0;28/07/2015;18/08/2015;AL;Alagoas;Traipu;2709202;27648
2;799;0;29/07/2015;17/08/2015;SE;Sergipe;Aquidabã;2800209;21170
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Paripueira;2706448;12687
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Piranhas;2707107;24759
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Quebrangulo;2707602;11644
2;799;0;17/08/2015;10/11/2015;AL;Alagoas;Atalaia;2700409;47052
2;799;0;30/07/2015;17/08/2015;AL;Alagoas;Barra de São Miguel;2700607;8191
2;799;0;30/07/2015;17/08/2015;AL;Alagoas;Belém;2700805;4659
2;799;0;30/07/2015;18/08/2015;AL;Alagoas;Branquinha;2701100;10783
2;799;0;30/07/2015;18/08/2015;AL;Alagoas;Cacimbinhas;2701209;10775
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Major Isidoro;2704401;19963
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Marechal Deodoro;2704708;50512
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Maribondo;2704807;13719
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Messias;2705200;17350
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Murici;2705507;28201
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Olho d'Água das Flores;2705705;21572
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Olho d'Água do Casado;2705804;9209
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Olho d'Água Grande;2705903;5169
2;799;0;05/08/2015;17/08/2015;AL;Alagoas;Ouro Branco;2706109;11484
2;799;0;17/08/2015;10/11/2015;SE;Sergipe;São Miguel do Aleixo;2807006;3881
2;799;0;28/07/2015;17/08/2015;SE;Sergipe;Simão Dias;2807105;40364
2;799;0;30/07/2015;17/08/2015;SE;Sergipe;São Domingos;2806800;10887
2;799;0;24/08/2015;15/10/2015;BA;Bahia;Anguera;2901502;11209
2;799;0;28/07/2015;24/08/2015;BA;Bahia;Antas;2901601;18970
2;799;0;28/07/2015;24/08/2015;BA;Bahia;Baianópolis;2902500;14126
2;799;0;28/07/2015;19/08/2015;BA;Bahia;Baixa Grande;2902609;21186
2;799;0;28/07/2015;18/08/2015;BA;Bahia;Barra do Choça;2902906;35200
2;799;0;29/07/2015;16/10/2015;BA;Bahia;Bom Jesus da Lapa;2903904;68922
2;799;0;29/07/2015;17/08/2015;SE;Sergipe;Santa Luzia do Itanhy;2806305;13733
2;799;0;03/08/2015;17/08/2015;SE;Sergipe;Santana do São Francisco;2806404;7532
2;799;0;28/07/2015;17/08/2015;SE;Sergipe;Ribeirópolis;2806008;18218
2;799;0;28/07/2015;17/08/2015;SE;Sergipe;Nossa Senhora de Lourdes;2804706;6475
2;799;0;03/08/2015;17/08/2015;SE;Sergipe;Pedra Mole;2805000;3170
2;799;0;28/07/2015;17/08/2015;SE;Sergipe;Pedrinhas;2805109;9374
2;799;0;28/07/2015;17/08/2015;SE;Sergipe;Pinhão;2805208;6380
2;799;0;28/07/2015;17/08/2015;SE;Sergipe;Poço Redondo;2805406;33358
2;799;0;28/07/2015;17/08/2015;SE;Sergipe;Porto da Folha;2805604;28366
2;799;0;28/07/2015;20/08/2015;SE;Sergipe;Itaporanga d'Ajuda;2803203;32911
2;799;0;28/07/2015;20/08/2015;SE;Sergipe;Japaratuba;2803302;18098
2;799;0;28/07/2015;16/10/2015;SE;Sergipe;Nossa Senhora Aparecida;2804458;8809
2;799;0;28/07/2015;20/08/2015;SE;Sergipe;Malhador;2803906;12550
2;799;0;07/08/2015;17/08/2015;SE;Sergipe;Capela;2801306;33024
2;799;0;18/08/2015;10/11/2015;SE;Sergipe;Carira;2801405;21299
2;799;0;31/07/2015;16/10/2015;SE;Sergipe;Cristinápolis;2801702;17726
2;799;0;28/07/2015;20/08/2015;SE;Sergipe;General Maynard;2802502;3188
2;799;0;04/08/2015;18/08/2015;SE;Sergipe;Feira Nova;2802205;5551
2;799;0;31/07/2015;16/10/2015;SE;Sergipe;Frei Paulo;2802304;14890
2;799;0;29/07/2015;17/08/2015;MG;Minas Gerais;Santa Rita de Jacutinga;3159308;5077
2;799;0;29/07/2015;17/08/2015;MG;Minas Gerais;Santa Rita de Ibitipoca;3159407;3611
2;799;0;29/07/2015;16/10/2015;MG;Minas Gerais;Santo Antônio do Grama;3160108;4120
2;799;0;29/07/2015;17/08/2015;MG;Minas Gerais;São Domingos das Dores;3160959;5642
2;799;0;01/08/2015;05/11/2015;MG;Minas Gerais;São Domingos do Prata;3161007;17805
2;799;0;05/08/2015;19/08/2015;MG;Minas Gerais;Olaria;3145406;1935
2;799;0;05/08/2015;19/08/2015;MG;Minas Gerais;Olhos-d'Água;3145455;5735
2;799;0;06/08/2015;19/08/2015;MG;Minas Gerais;Paiva;3146602;1587
2;799;0;05/08/2015;19/08/2015;MG;Minas Gerais;Munhoz;3143807;6327
2;799;0;05/08/2015;03/11/2015;MG;Minas Gerais;Muriaé;3143906;106576
2;799;0;05/08/2015;19/08/2015;MG;Minas Gerais;Monte Sião;3143401;22794
2;799;0;29/07/2015;17/08/2015;MG;Minas Gerais;São João Batista do Glória;3162203;7292
2;799;0;29/07/2015;17/08/2015;MG;Minas Gerais;São João do Oriente;3162609;7925
2;799;0;29/07/2015;17/08/2015;MG;Minas Gerais;São José da Lapa;3162955;21905
2;799;0;29/07/2015;06/11/2015;MG;Minas Gerais;São Tiago;3165008;10986
2;799;0;29/07/2015;16/10/2015;MG;Minas Gerais;Silveirânia;3167301;2277
2;799;0;29/07/2015;18/08/2015;MG;Minas Gerais;Silvianópolis;3167400;6266
2;799;0;29/07/2015;18/08/2015;MG;Minas Gerais;Serra Azul de Minas;3166501;4358
2;799;0;29/07/2015;18/08/2015;MG;Minas Gerais;Serra do Salitre;3166808;11236
2;799;0;29/07/2015;06/11/2015;MG;Minas Gerais;São Vicente de Minas;3165305;7487
2;799;0;01/08/2015;05/11/2015;MG;Minas Gerais;Sarzedo;3165537;29270
2;799;0;04/08/2015;16/10/2015;MG;Minas Gerais;Mata Verde;3140555;8363
2;799;0;05/08/2015;18/08/2015;MG;Minas Gerais;Matias Barbosa;3140803;14196
2;799;0;05/08/2015;18/08/2015;MG;Minas Gerais;Minas Novas;3141801;31864
2;799;0;05/08/2015;18/08/2015;MG;Minas Gerais;Moeda;3142304;4903
2;799;0;05/08/2015;18/08/2015;MG;Minas Gerais;Monjolos;3142502;2365
2;799;0;05/08/2015;18/08/2015;MG;Minas Gerais;Montalvânia;3142700;15875
2;799;0;06/08/2015;18/08/2015;MG;Minas Gerais;Liberdade;3138500;5373
2;799;0;04/08/2015;18/08/2015;MG;Minas Gerais;Ibitiúra de Minas;3129905;3512
2;799;0;04/08/2015;18/08/2015;MG;Minas Gerais;Igaratinga;3130200;10144
2;799;0;04/08/2015;18/08/2015;MG;Minas Gerais;Ijaci;3130408;6288
2;799;0;04/08/2015;18/08/2015;MG;Minas Gerais;Inimutaba;3131109;7349
2;799;0;04/08/2015;18/08/2015;MG;Minas Gerais;Januária;3135209;68065
2;799;0;04/08/2015;18/08/2015;MG;Minas Gerais;Jesuânia;3135902;4899
2;799;0;04/08/2015;18/08/2015;MG;Minas Gerais;Joaquim Felício;3136405;4573
2;799;0;04/08/2015;18/08/2015;MG;Minas Gerais;José Gonçalves de Minas;3136520;4650
2;799;0;04/08/2015;18/08/2015;MG;Minas Gerais;Lagoa da Prata;3137205;49654
2;799;0;05/08/2015;19/08/2015;MG;Minas Gerais;Pimenta;3150505;8619
2;799;0;05/08/2015;19/08/2015;MG;Minas Gerais;Pintópolis;3150570;7516
2;799;0;05/08/2015;19/08/2015;MG;Minas Gerais;Pompéu;3152006;30943
2;799;0;05/08/2015;19/08/2015;MG;Minas Gerais;Porteirinha;3152204;38709
2;799;0;05/08/2015;19/08/2015;MG;Minas Gerais;Pratápolis;3152907;8952
2;799;0;28/07/2015;06/11/2015;MG;Minas Gerais;Queluzito;3153806;1940
2;799;0;01/08/2015;05/11/2015;MG;Minas Gerais;Resplendor;3154309;17653
2;799;0;28/07/2015;17/08/2015;MG;Minas Gerais;Ressaquinha;3154408;4820
2;799;0;28/07/2015;17/08/2015;MG;Minas Gerais;Rio do Prado;3155108;5324
2;799;0;28/07/2015;17/08/2015;MG;Minas Gerais;Rio Espera;3155207;5986
2;799;0;28/07/2015;17/08/2015;MG;Minas Gerais;Rio Novo;3155405;9032
2;799;0;28/07/2015;17/08/2015;MG;Minas Gerais;Rio Preto;3155900;5502
2;799;0;28/07/2015;17/08/2015;MG;Minas Gerais;Romaria;3156403;3664
2;799;0;29/07/2015;17/08/2015;MG;Minas Gerais;Sacramento;3156908;25432
2;799;0;29/07/2015;16/10/2015;MG;Minas Gerais;Santa Cruz de Minas;3157336;8365
2;799;0;01/08/2015;05/11/2015;MG;Minas Gerais;Santana do Manhuaçu;3158904;8839
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Arinos;3104502;18210
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Baependi;3104908;19117
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Bambuí;3105103;23759
2;799;0;31/07/2015;18/08/2015;MG;Minas Gerais;Albertina;3101409;3025
2;799;0;01/08/2015;01/10/2015;BA;Bahia;Sobradinho;2930774;23511
2;799;0;02/08/2015;18/08/2015;BA;Bahia;Umburanas;2932457;18851
2;799;0;06/08/2015;18/08/2015;BA;Bahia;Várzea do Poço;2933109;9364
2;799;0;31/07/2015;18/08/2015;MG;Minas Gerais;Alvinópolis;3102308;15630
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Amparo do Serra;3102506;4997
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Bicas;3106903;14342
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Bom Jesus da Penha;3107604;4121
2;799;0;03/08/2015;19/08/2015;MG;Minas Gerais;Borda da Mata;3108305;18481
2;799;0;03/08/2015;19/08/2015;MG;Minas Gerais;Cachoeira Dourada;3109808;2645
2;799;0;03/08/2015;19/08/2015;MG;Minas Gerais;Canaã;3111705;4721
2;799;0;03/08/2015;19/08/2015;MG;Minas Gerais;Caparaó;3112109;5435
2;799;0;03/08/2015;19/08/2015;MG;Minas Gerais;Caranaíba;3113107;3330
2;799;0;03/08/2015;19/08/2015;MG;Minas Gerais;Carmo da Cachoeira;3113909;12276
2;799;0;03/08/2015;19/08/2015;MG;Minas Gerais;Carmo do Rio Claro;3114402;21273
2;799;0;05/08/2015;20/08/2015;MG;Minas Gerais;Conceição da Barra de Minas;3115201;4055
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Felixlândia;3125705;14973
2;799;0;05/08/2015;18/08/2015;MG;Minas Gerais;Ferros;3125903;10707
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Formiga;3126109;67833
2;799;0;05/08/2015;18/08/2015;MG;Minas Gerais;Fortaleza de Minas;3126307;4330
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Francisco Dumont;3126604;5130
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Fronteira dos Vales;3127057;4765
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Funilândia;3127206;4153
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Gameleiras;3127339;5259
2;799;0;03/08/2015;18/08/2015;MG;Minas Gerais;Goiabeira;3127370;3253
